tweet_id,summary,crypto_relevance,technical_knowledge,crypto_sentiments,timestamp
1881730406082547993,"The tweet promotes the $PKIN token, highlighting its unique tokenomics features and inviting users to learn more.",8,6,{'$PKIN': 9},2025-02-09T01:52:48.702586
1881738845877866761,The tweet promotes iLoop's tokenomics and encourages purchases of $LOOPAI tokens ahead of their Token Generation Event (TGE).,9,7,{'LOOPAI': 8},2025-02-09T01:52:55.566441
1881692259672015210,"The tweet emphasizes the significance of tokenomics in determining value distribution to token holders, specifically highlighting Raydium and Aerodrome's models.",8,7,"{'$RAY': 7, '$veAERO': 8}",2025-02-09T01:52:57.004233
1881718498415759394,The tweet announces the introduction of the $INIT token and its tokenomics.,7,6,{'$INIT': 8},2025-02-09T01:52:58.226742
1881520477300314576,The tweet announces the impending launch of a strategic reserve related to less credible cryptocurrencies.,8,6,"{'BTC': 7, 'SHITCOIN': 3}",2025-02-09T01:52:59.765955
1881586076164206898,"The tweet explains the differences between a 'shitcoin' and a 'fake coin', outlining their characteristics and implications in the crypto space.",9,7,"{'SHITCOIN': 5, 'FAKE': 3}",2025-02-09T01:53:01.405408
1881773031560991104,"The tweet expresses a critical sentiment towards meme coins, labeling them as shitcoins and promoting the idea of a larger takeover in the crypto space.",8,4,"{'SHITCOIN': 6, 'MEMECOIN': 5}",2025-02-09T01:53:02.756086
1881649523715604584,The user expresses amusement and inquiry about trading activity after selling a portion of a lesser-known cryptocurrency.,7,5,"{'FSH': 6, 'shitcoin': 3}",2025-02-09T01:53:04.680240
1881500585515761727,The tweet expresses a controversial political sentiment without any direct relevance to cryptocurrency.,1,2,{},2025-02-09T01:53:06.772969
1881836848525570553,"The tweet suggests a life-changing dinner experience while promoting 'Shitcoin', indicating a playful yet realistic perspective on cryptocurrency.",7,3,{'SHITCOIN': 5},2025-02-09T01:53:08.262257
1881522686351773772,The tweet expresses frustration towards individuals who sold their investments to buy into a questionable cryptocurrency while denouncing their lack of patience and foresight.,9,6,{'$TRUMP': 2},2025-02-09T01:53:09.698363
1881498080630988807,"The tweet expresses a strong opinion about illegal entities in relation to a cryptocurrency, using the symbol $DEPORT.",5,3,{'$DEPORT': 2},2025-02-09T01:53:11.334314
1881804803694854237,The user advocates for investing in Telcoin while dismissing other cryptocurrencies as inferior.,7,3,{'TEL': 9},2025-02-09T01:53:12.463074
1881671655635972465,The user expresses frustration about manipulative actions in the crypto market affecting $LTC's potential breakout.,8,6,"{'LTC': 4, 'SHITCOIN': 2}",2025-02-09T01:53:14.810811
1881794089466855789,"The tweet promotes a discussion about Bitcoin's role in American politics, along with related themes of freedom and financial literacy.",8,6,{'BTC': 9},2025-02-09T01:53:16.251749
1881548188773224479,"The user is correcting a misconception about cryptocurrency terminology, emphasizing the specific term 'Shitcoin' and promoting its significance.",8,5,{'SHITCOIN': 9},2025-02-09T01:53:17.377430
1881506232210784355,"The user is expressing interest in a second opportunity related to the S&P 500, likely linking it to cryptocurrency performance.",5,4,{'S&P500': 7},2025-02-09T01:53:18.716387
1881778798129205667,"The user expresses strong confidence in the future potential of the #PATRIOT cryptocurrency, actively investing and anticipating significant gains driven by notable public awareness.",8,6,{'PATRIOT': 9},2025-02-09T01:53:20.655500
1881776220544839820,"The user critiques the current crypto landscape, emphasizing the demise of scam coins and support for a specific legitimate coin.",8,6,"{'SHITCOIN': 2, 'TIME_TRAVELER': 9}",2025-02-09T01:53:21.985155
1881616637583110602,"The tweet prompts followers to share their holdings of lesser-known cryptocurrencies, often referred to as 'shitcoins'.",7,3,"{'BTC': 5, 'ETH': 4, 'SHITCOIN': 7}",2025-02-09T01:53:23.316207
1881529717364560379,"The tweet sarcastically suggests that a cryptocurrency associated with Mark Cuban is needed, likely implying skepticism about its value.",7,4,{'SHITCOIN': 3},2025-02-09T01:53:25.157805
1881765418790207830,The tweet expresses criticism about a government initiative perceived as launching a dubious cryptocurrency.,8,4,{'SHITCOIN': 3},2025-02-09T01:53:26.767496
1881511583849042176,"The tweet discusses MEME culture within the context of SHITCOIN, emphasizing its comedic and satirical nature.",7,3,{'SHITCOIN': 6},2025-02-09T01:53:28.230982
1882179546981802283,The tweet informs followers about the significant value held in Ross Ulbricht's dormant Bitcoin wallets.,10,5,{'BTC': 8},2025-02-09T01:53:29.973143
1882171882050310656,"User expresses preference for Ethereum over Bitcoin, highlighting its greater potential.",8,7,"{'ETH': 9, 'BTC': 3}",2025-02-09T01:53:31.004482
1882173190329569592,"The tweet celebrates Kansas filing a bill to invest a portion of public employee retirement funds in Bitcoin ETFs, indicating growing institutional adoption.",9,6,{'BTC': 10},2025-02-09T01:53:32.943326
1882162576253145403,"The user announces the sell-out of a Bitcoin-based art piece, celebrating its significance in the digital art space.",8,5,{'BTC': 9},2025-02-09T01:53:34.171847
1882205925991436634,The tweet expresses excitement about Michael Saylor advocating for a national Bitcoin reserve.,9,4,{'BTC': 8},2025-02-09T01:53:35.605197
1882160206664335671,"The tweet discusses inflation linked to the Federal Reserve, asserting that Bitcoin can serve as a remedy.",9,4,{'BTC': 8},2025-02-09T01:53:36.877712
1882190433381654852,The user sarcastically critiques Bitcoin while simultaneously expressing optimism about its future potential.,9,4,{'BTC': 8},2025-02-09T01:53:38.063082
1882153042197561410,"The user promotes a discussion about Bitcoin and Crypto's influence in the United States, linking to a live segment on NewsMax.",9,6,"{'BTC': 8, 'ETH': 5, 'XRP': 4}",2025-02-09T01:53:39.805702
1882170513134338383,The tweet argues that saving money by opting for a modest wedding can be redirected into purchasing Bitcoin for financial future planning.,9,5,{'BTC': 8},2025-02-09T01:53:40.903458
1882205250096119896,Michael Saylor advocates for the establishment of Strategic Bitcoin Reserves in every state.,9,7,{'BTC': 9},2025-02-09T01:53:42.465214
1882205838049521770,The user expresses disdain for politics while emphasizing the importance of Bitcoin as a reliable form of money.,10,5,{'BTC': 9},2025-02-09T01:53:43.694462
1882198645757599948,"The tweet expresses a bullish perspective on Bitcoin's future value, encouraging people to invest rather than hesitate.",9,5,{'BTC': 8},2025-02-09T01:53:44.856698
1882201745935216771,"The tweet emphasizes billionaire Kevin O'Leary's positive stance on Bitcoin, highlighting its legitimacy as a financial asset.",9,6,{'BTC': 9},2025-02-09T01:53:46.319360
1882184237287460985,The tweet highlights an educational initiative where children are learning about Bitcoin mining using a specific machine.,9,6,{'BTC': 8},2025-02-09T01:53:47.483607
1882193447542772000,"The tweet discusses Michael Saylor's proposed framework for the USA to leverage Bitcoin, suggesting potential massive financial gain.",9,7,{'BTC': 9},2025-02-09T01:53:48.612693
1882209135615193307,"The tweet highlights the current extreme greed level in the Bitcoin market according to the Fear and Greed Index, alongside its price information.",9,5,{'BTC': 8},2025-02-09T01:53:50.042122
1882166597898670500,"The tweet is a job advertisement for a social media manager position, with a note on the role's diverse branding focus and location flexibility.",5,3,{'BTC': 4},2025-02-09T01:53:51.375144
1882214378306756889,The tweet discusses the hesitance of multiple states to adopt Bitcoin reserves and calls for Trump's support.,8,4,{'BTC': 7},2025-02-09T01:53:52.704722
1882163829968142707,The tweet discusses the emotional motivations behind Bitcoin purchases in a political context.,8,4,{'BTC': 7},2025-02-09T01:53:53.628610
1882195359717585145,The tweet emphasizes the potential use cases for Solana beyond just memecoins and highlights the importance of serious projects in the crypto space.,8,6,{'SOL': 8},2025-02-09T01:53:55.016445
1882197328762978799,"The tweet expresses frustration over HEX's actions in the Uniswap ecosystem, implying betrayal and disappointment.",7,6,"{'HEX': 3, 'UNISWAP': 5}",2025-02-09T01:53:56.357505
1882191956719407463,"The tweet contrasts the concepts of AI crypto and web3 gaming, inviting discussion on their differences or relationships.",7,6,"{'BTC': 5, 'ETH': 6, 'AI': 7, 'WEB3': 8, 'GAMING': 7}",2025-02-09T01:53:58.337410
1882215425519595592,The user expresses admiration for Richard Heart and highlights his positive attributes as a crypto founder.,8,3,"{'HEX': 9, 'BTC': 1, 'ETH': 1}",2025-02-09T01:53:59.873869
1882210693484827067,"The tweet expresses enthusiasm about the potential of AI and crypto to revolutionize society, particularly highlighting Stargate as a starting point.",8,5,{'STG': 9},2025-02-09T01:54:01.530468
1882212315426328922,"The tweet discusses the tax implications related to the JUP airdrop, seeking to inform followers.",7,6,{'JUP': 8},2025-02-09T01:54:02.985015
1882204000378097705,"The tweet promotes Xerberus_io as a solution to prevent crypto-related scams and fraud, encouraging users to secure their investments.",8,6,{'XER': 8},2025-02-09T01:54:04.180118
1882215226688606622,The tweet humorously highlights the peculiar behavior observed in crypto group chats on Twitter.,6,3,"{'BTC': 5, 'ETH': 5, 'DOGE': 4}",2025-02-09T01:54:05.706558
1882212668788056392,"The user is excited about their investment in Web3 projects, indicating a positive achievement.",8,6,{'$APE': 9},2025-02-09T01:54:06.737285
1882208492703936645,The user shares a positive impact story about using crypto for charitable donations to an animal shelter.,8,2,"{'$SHIB': 8, '$DOGE': 7}",2025-02-09T01:54:08.063529
1882205781493420369,The tweet discusses a bold prediction by Larry Fink regarding Bitcoin's future price.,9,5,{'BTC': 8},2025-02-09T01:54:09.127062
1882207207338786870,The user expresses excitement about future crypto opportunities and potential growth in 2025.,8,5,"{'BTC': 6, 'ETH': 5, 'XRP': 7, 'DOGE': 5}",2025-02-09T01:54:11.121124
1882200824379842762,"The tweet implies an action taken related to 'Amethyst', possibly a cryptocurrency, accompanied by a visual or a link.",5,3,{'AMETHYST': 6},2025-02-09T01:54:12.775999
1882216024218718544,The user humorously refers to the resurgence of the $POPCAT meme cryptocurrency.,7,5,{'$POPCAT': 8},2025-02-09T01:54:15.546181
1882199763644194950,"The user expresses bullish sentiment regarding the price movement of Dogecoin, suggesting upcoming gains.",8,3,{'DOGE': 8},2025-02-09T01:54:16.481556
1882204574418899216,"The user expresses a bullish sentiment on the crypto market, encouraging optimism about price increases.",8,3,"{'BTC': 8, 'ETH': 7, 'DOGE': 5, 'XRP': 6}",2025-02-09T01:54:18.477563
1882209707580064152,"The user highlights the importance of a particular cryptocurrency ($UFD) through a humorous analogy, likely promoting its value or community impact.",7,3,{'$UFD': 8},2025-02-09T01:54:20.046637
1882212931120869652,"The tweet discusses notable events in the crypto world, including Ross Ulbricht's pardon and a significant airdrop in Solana.",8,6,"{'SOL': 7, 'USDT': 5, 'BTC': 3, 'ETH': 4}",2025-02-09T01:54:22.197812
1882212524181123564,The user advocates for the establishment of State-Based Reserves (SBR) in all states.,6,4,{'SBR': 7},2025-02-09T01:54:23.833864
1881862378612232623,"The tweet announces Trump's executive order on capital gains tax for cryptocurrencies, indicating its potential positive impact on the crypto market.",9,5,"{'BTC': 8, 'ETH': 7, 'DOGE': 6, 'XRP': 7, 'LTC': 6}",2025-02-09T01:54:36.025046
1882021127255626198,The CEO of Saudi Kingdom Holding Company expresses disinterest in cryptocurrency investments while indicating potential interest in acquiring TikTok.,5,3,"{'BTC': 4, 'ETH': 4, 'XRP': 3, 'ADA': 2, 'SOL': 3}",2025-02-09T01:54:37.471234
1882186272179142911,The tweet promotes the #ANTIRUG roadmap that aims to improve security and trust in cryptocurrency.,8,7,{'ANTIRUG': 9},2025-02-09T01:54:38.624335
1882171248135835929,The tweet discusses the launch of cryptocurrencies related to Donald Trump and implies skepticism about their legitimacy.,8,5,"{'$TRUMP': 4, '$MELANIA': 4}",2025-02-09T01:54:40.528090
1882017817769492598,"The tweet provides a ranking of meme coins by trading volume, highlighting the dominance of Trumpcoin.",9,5,"{'TRUMP': 8, 'DOGE': 7, 'PEPE': 6, 'BONK': 5, 'MELANIA': 4}",2025-02-09T01:54:42.076457
1882148809444135145,The tweet humorously discusses the launch of new cryptocurrencies associated with Donald Trump and Melania Trump while raising questions about their legitimacy and future in the crypto space.,8,3,"{'TRUMP': 6, 'MELANIA': 6}",2025-02-09T01:54:43.742318
1882178894243229808,"The tweet announces the launch of institutional-only cryptocurrency sales, highlighting a significant financial opportunity.",9,5,"{'XRP': 8, 'XLM': 7, 'XDC': 6, 'ALGO': 5, 'Quant': 6, 'IOTA': 5, 'HBAR': 6}",2025-02-09T01:54:45.870486
1881964440205377551,The tweet seeks input on which cryptocurrency followers plan to hold over the next two years.,8,3,"{'BTC': None, 'ETH': None, 'XRP': None, 'LTC': None, 'DOGE': None}",2025-02-09T01:54:47.800745
1882123980351639951,"The tweet suggests that Trump will soon announce regulations for cryptocurrency, urging followers to prepare for potential market movement.",8,5,"{'BTC': 6, 'ETH': 6, 'DOGE': 5, 'XRP': 4, 'LTC': 5}",2025-02-09T01:54:49.953429
1882152202044924267,"The tweet promotes the $COGN project as a future mission in 2025, emphasizing a holistic view of wealth and health.",8,5,{'$COGN': 7},2025-02-09T01:54:51.175888
1882123790278115514,The tweet announces the rising price of $DUKO due to a new initiative integrating AI for charity fundraising efforts.,9,6,{'$DUKO': 8},2025-02-09T01:54:52.612694
1882182104311906433,"The tweet announces a significant partnership involving AVALANCHE, MASTERCARD, and RIPPLE to tokenize Latin America, highlighting major crypto networks.",9,6,"{'XRP': 10, 'XLM': 8, 'XDC': 7, 'ALGO': 6, 'Quant': 5, 'IOTA': 5, 'HBAR': 5}",2025-02-09T01:54:55.517018
